Singletons108	Russia/Moscow-FMBA_KOM-0095_S10/2020|Sep-04
Singletons109	Russia/Moscow-FMBA_KOM-0099_S15/2020|Sep-04
Singletons110	Russia/Moscow-FMBA_KOM-0105_S82/2020|Sep-05
Singletons111	Russia/Moscow-FMBA_KOM-0114_S72/2020|Sep-07
Singletons112	Russia/Moscow-FMBA_KOM-0136_S38/2020|Sep-08
Singletons113	Russia/Moscow-FMBA_KOM-0492_S110/2020|Oct-08
Singletons114	Russia/Moscow-FMBA_KOM-0541_S115/2020|Oct-15
Singletons115	Russia/Moscow-FMBA_KOM-209_S9/2020|Sep-14
Singletons116	Russia/Moscow-FMBA_KOM-228_S3/2020|Sep-16
Singletons117	Russia/Moscow-FMBA_KOM-326_S75/2020|Sep-24
Singletons118	Russia/Moscow-FMBA_KOM-612_S47/2020|Oct-23
Singletons119	Russia/Moscow-FMBA_KOM-635_S2/2020|Oct-24
Singletons120	Russia/Moscow-FMBA_KOM-677_S81/2020|Nov-02
Singletons121	Russia/Moscow-FMBA_KOM-700_S85/2020|Nov-04
Singletons122	Russia/Moscow-FMBA_KOM-822_S9/2020|Nov-12
Singletons123	Russia/Moscow-FMBA_KOM-830_S69/2020|Nov-12
Singletons124	Russia/Moscow-FMBA_KOM-874_S6/2020|Nov-14
Singletons125	Russia/Moscow-FMBA_KOM-941_S41/2020|Nov-23
Singletons126	Russia/Moscow-FMBA_SK-1082_S95/2020|Oct-23
Singletons127	Russia/Moscow-FMBA_SK-180_S117/2020|Sep-30
Singletons128	Russia/Moscow-FMBA_SK-336_S73/2020|Oct-09
Singletons129	Russia/Moscow-FMBA_SK-399_S86/2020|Oct-14
Singletons130	Russia/Moscow-FMBA_SK-425_S133/2020|Oct-12
Singletons131	Russia/Moscow-FMBA_SK-430_S156/2020|Oct-12
Singletons132	Russia/Moscow-FMBA_SK-527_S149/2020|2020
Singletons133	Russia/Moscow-FMBA_SK-585_S69/2020|Oct-14
Singletons134	Russia/Moscow-FMBA_SK-599_S77/2020|Oct-12
Singletons135	Russia/Moscow-FMBA_SK-675_S135/2020|2020
Singletons136	Russia/Moscow-FMBA_SK-777_S116/2020|Oct-26
Singletons137	Russia/Moscow-FMBA_SK-781_S101/2020|Oct-29
Singletons138	Russia/Moscow-FMBA_SK-796_S137/2020|2020
Singletons139	Russia/Moscow-FMBA_SK-814_S102/2020|Nov-05
Singletons140	Russia/Moscow-FMBA_SK-993_S76/2020|Nov-05
Singletons141	Russia/Moscow_PMVL-10/2020|Apr-10
Singletons142	Russia/NGR-RII-MH6050S/2020|Nov-06
Singletons143	Russia/NGR-RII-MH6288S/2020|Nov-12
Singletons144	Russia/NGR-RII-MH6295S/2020|Nov-12
Singletons145	Russia/Novocheboksarsk-FMBA_14869_S7/2020|Jun-10
Singletons146	Russia/Novocheboksarsk-FMBA_14947_S25/2020|Jun-18
Singletons147	Russia/Novorossiysk-FMBA_EPIC-23450_S80/2020|Sep-28
Singletons148	Russia/OMS-ORINFI-1157S/2020|Jun-26
Singletons149	Russia/OMS-ORINFI-1612S/2020|Jul-06
Singletons150	Russia/OMS-ORINFI-1639S/2020|Jun-17
Singletons151	Russia/OMS-ORINFI-2292S/2020|Jun-30
Singletons152	Russia/OMS-ORINFI-2306S/2020|May-28
Singletons153	Russia/OMS-ORINFI-4895S/2020|May-03
Singletons154	Russia/OMS-ORINFI-5286S/2020|Jul-13
Singletons155	Russia/OMS-ORINFI-5774S/2020|Jun-07
Singletons156	Russia/OMS-ORINFI-6889S/2020|May-13
Singletons157	Russia/OMS-ORINFI-8941S/2020|Jul-23
Singletons158	Russia/OMS-ORINFI-916S/2020|Jun-26
Singletons159	Russia/Obninsk-FMBA_8606_S1/2020|Jun-18
Singletons160	Russia/PER-RII-MH1915S/2020|Sep-16
Singletons161	Russia/PRI-RII-MH733S/2020|Aug-06
Singletons162	Russia/PRI-RII-MH762S/2020|Aug-11
Singletons163	Russia/PRI-RII-MH770S/2020|Aug-11
