NODE_0005748;Russia/CRIE4988935/2020|Jul-16
NODE_0005748;Russia/Moscow-FMBA_CK-5_S48/2020|Sep-10
NODE_0005748;Russia/Moscow-FMBA_EPIC-28375_S111/2020|Oct-12
NODE_0005748;Russia/Moscow-FMBA_KOM-710_S89/2020|Nov-04
NODE_0005748;Russia/KHM-RII-MH3415S/2020|Oct-06
NODE_0005748;Russia/Moscow-FMBA_KOM-227_S2/2020|Sep-16
NODE_0005748;Russia/Moscow-FMBA_KOM-407_S77/2020|Oct-02
NODE_0005748;Russia/Moscow-FMBA_KOM-157_S25/2020|Sep-11
NODE_0005748;Russia/Moscow-FMBA_KOM-0283_S19/2020|Sep-22
NODE_0005748;Russia/Moscow-FMBA_KOM-0048_S75/2020|Sep-01
NODE_0005748;Russia/Moscow-FMBA_KOM-0111_S66/2020|Sep-06
NODE_0005748;Russia/Moscow-FMBA_KOM-904_S23/2020|Nov-16
NODE_0005748;Russia/Moscow-FMBA_KOM-0488_S112/2020|Oct-08
NODE_0005748;Russia/Moscow-FMBA_KOM-619_S9/2020|Oct-23
NODE_0005748;Russia/Moscow-FMBA_KOM-641_S22/2020|Oct-24
NODE_0005748;Russia/CRIE7171114/2020|Aug-24
NODE_0005748;Russia/MOS-CRIE7150916/2020|Aug-24
NODE_0005748;Russia/MOS-CRIE7150909/2020|Aug-24
NODE_0005748;Russia/Moscow-FMBA_KOM-0308_S42/2020|Sep-23
NODE_0005748;Russia/Moscow-FMBA_1164_S81/2020|2020
NODE_0005748;Russia/Desnogorsk-FMBA_16712/2020|Jul-07
NODE_0005748;Russia/Desnogorsk-FMBA_16729_S64/2020|Jul-07
NODE_0006004;Russia/SVE-RII-MH2033S/2020|Sep-20
NODE_0006004;Russia/MOW-RII-MH2880S/2020|Sep-23
NODE_0006004;Russia/SVE-RII-MH9113S/2020|Oct-01
NODE_0006093;Russia/Moscow-FMBA_KOM-0055_S92/2020|Sep-01
NODE_0006093;Russia/Moscow-FMBA_KOM-0083_S93/2020|Sep-04
NODE_0006093;Russia/Moscow-FMBA_KP2_S76/2020|Sep-24
NODE_0006093;Russia/_-FMBA_EPIC-23067_S54/2020|2020
NODE_0006093;Russia/Moscow-FMBA_KP3_S77/2020|Sep-24
NODE_0006316;Russia/Zelenogorsk-FMBA_15677_S69/2020|Jun-26
NODE_0006316;Russia/Krasnoyarsk-FMBA_Cov-15/2020|Jun-19
NODE_0006318;Russia/Moscow-FMBA_1111_merged/2020|2020
NODE_0006318;Russia/Moscow-FMBA_1175_merged/2020|2020
NODE_0006326;Russia/DA-RII-MH2742S/2020|Sep-23
NODE_0006326;Russia/Kurchatov-FMBA_EPIC-27240_S80/2020|Oct-06
NODE_0006361;Russia/SPE-RII-MH1520S/2020|Sep-12
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27602_S12/2020|Oct-06
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27598_S56/2020|Oct-05
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27613_S76/2020|Oct-05
NODE_0006361;Russia/Nizhnyaya_Salda-FMBA_EPIC-27491_S49/2020|Oct-08
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27586_S89/2020|Oct-02
NODE_0006361;Russia/Moscow-FMBA_SK-698_S151/2020|2020
NODE_0006361;Russia/MOS-CRIE-13649167/2020|Nov-09
NODE_0006361;Russia/Moscow-FMBA_CK-291_S56/2020|Oct-07
NODE_0006361;Russia/Moscow-FMBA_SK-230_S129/2020|2020
NODE_0006361;Russia/Moscow-FMBA_SK-1010_S143/2020|Nov-05
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27513_S11/2020|Oct-09
NODE_0006361;Russia/Novovoronezh-FMBA_EPIC-27601_S86/2020|Oct-14
NODE_0006481;Russia/Nizhny_Novgorod-FMBA_EPIC-22940_S1/2020|Oct-01
NODE_0006481;Russia/Kirovo-Chepetsk-FMBA_EPIC-28285_S151/2020|Sep-28
NODE_0006765;Russia/Moscow-FMBA_KOM-922_S67/2020|Nov-17
NODE_0006765;Russia/Moscow-FMBA_KOM-356_S47/2020|Sep-28
NODE_0006765;Russia/Moscow-FMBA_KOM-960_S29/2020|Nov-24
NODE_0006767;Russia/SAR-RARI-3080/2020|Jul-30
NODE_0006767;Russia/Balakovo-FMBA_EPIC-25839_S44/2020|Oct-02
NODE_0006767;Russia/Balakovo-FMBA_EPIC-25850_S33/2020|Oct-02
NODE_0006767;Russia/Balakovo-FMBA_EPIC-25887_S25/2020|Sep-29
NODE_0006772;Russia/Moscow-FMBA_KOM-459_S89/2020|Oct-04
NODE_0006772;Russia/Samara-FMBA_EPIC-24656_S102/2020|Oct-02
NODE_0006772;Russia/Saint-Petersburg-FMBA_Spb-2545_S117/2020|Aug-28
NODE_0006783;Russia/Saint-Petersburg-FMBA_155_S56/2020|Aug-18
NODE_0006783;Russia/Saint-Petersburg-FMBA_Spb-2421_S94/2020|Aug-29
NODE_0006783;Russia/SPE-RII-MH1464S/2020|Sep-13
NODE_0006783;Russia/Saint-Petersburg-FMBA_937_S63/2020|Aug-18
NODE_0006783;Russia/Saint-Petersburg-FMBA_SPB-1328_S115/2020|2020
NODE_0006783;Russia/Saint-Petersburg-FMBA_SPB-1274_S116/2020|2020
NODE_0006783;Russia/Saint-Petersburg-FMBA_SPB-1306_S124/2020|2020
NODE_0006783;Russia/Saint-Petersburg-FMBA_SPB-1356_S130/2020|2020
NODE_0006783;Russia/SPE-RII-11688V/2020|May-06
NODE_0006783;Russia/Saint-Petersburg-FMBA_168_merged/2020|Aug-19
NODE_0006783;Russia/Saint-Petersburg-FMBA_145_S7/2020|Aug-17
NODE_0006783;Russia/Saint-Petersburg-FMBA_885_S64/2020|2020
NODE_0006831;Russia/SVE-RII-MH1636S/2020|Sep-03
NODE_0006831;Russia/SVE-RII-MH1637S/2020|Sep-03
NODE_0007536;Russia/_-FMBA_EPIC-23078_S98/2020|2020
NODE_0007536;Russia/Moscow-FMBA_KOM-832_S47/2020|Nov-11
NODE_0007536;Russia/Moscow-FMBA_SK-126_S110/2020|2020
NODE_0007623;Russia/NGR-RII-MH1404S/2020|Sep-10
NODE_0007623;Russia/NGR-RII-MH4539S/2020|Oct-29
NODE_0007722;Russia/AST-RII-MH4436S/2020|Sep-24
